Região Geográfica,Unidade da Federação,Faixa de Proeficiência,Total_Desempenho,Idade,Quantidade,area
Norte,Rondônia,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,0 -100,91.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,301-400,2139.0,25,30.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,401-500,7472.0,25,134.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,501-600,4602.0,25,108.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,601-700,648.0,25,18.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,701-800,44.0,25,1.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,801-900,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,0 -100,285.0,25,6.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,301-400,7834.0,25,108.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,401-500,24284.0,25,390.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,501-600,14036.0,25,318.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,601-700,2252.0,25,60.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,701-800,161.0,25,3.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,801-900,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amazonas,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,0 -100,14.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,301-400,753.0,25,3.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,401-500,2592.0,25,31.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,501-600,2174.0,25,24.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,601-700,565.0,25,13.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,701-800,47.0,25,1.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,801-900,1.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Roraima,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,0 -100,1094.0,25,27.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,301-400,22274.0,25,374.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,401-500,78395.0,25,1368.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,501-600,45369.0,25,826.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,601-700,6966.0,25,147.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,701-800,574.0,25,10.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,801-900,6.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Pará,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,0 -100,108.0,25,1.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,301-400,2608.0,25,40.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,401-500,8885.0,25,174.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,501-600,5598.0,25,112.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,601-700,799.0,25,18.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,701-800,40.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,801-900,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Amapá,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,0 -100,107.0,25,1.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,301-400,3086.0,25,29.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,401-500,10414.0,25,106.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,501-600,6884.0,25,68.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,601-700,1435.0,25,23.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,701-800,132.0,25,6.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,801-900,1.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Tocantis,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,0 -100,564.0,25,15.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,301-400,20061.0,25,211.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,401-500,57247.0,25,728.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,501-600,30719.0,25,504.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,601-700,4863.0,25,131.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,701-800,471.0,25,8.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,801-900,6.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Maranhão,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,0 -100,311.0,25,3.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,301-400,10929.0,25,140.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,401-500,34573.0,25,483.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,501-600,19913.0,25,296.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,601-700,4241.0,25,81.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,701-800,791.0,25,9.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,801-900,32.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Piauí,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,0 -100,1026.0,25,18.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,301-400,24958.0,25,154.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,401-500,79399.0,25,683.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,501-600,55803.0,25,681.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,601-700,12022.0,25,209.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,701-800,2073.0,25,47.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,801-900,51.0,25,1.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Ceará,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,0 -100,400.0,25,16.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,301-400,7213.0,25,153.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,401-500,32264.0,25,666.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,501-600,26223.0,25,633.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,601-700,5754.0,25,139.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,701-800,943.0,25,22.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,801-900,27.0,25,1.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Rio Grande do Norte,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,0 -100,506.0,25,14.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,301-400,10631.0,25,158.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,401-500,41226.0,25,705.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,501-600,29642.0,25,527.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,601-700,5719.0,25,106.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,701-800,875.0,25,26.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,801-900,21.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Paraíba,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,0 -100,779.0,25,10.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,301-400,16750.0,25,166.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,401-500,68570.0,25,834.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,501-600,53016.0,25,853.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,601-700,10654.0,25,211.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,701-800,1101.0,25,27.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,801-900,15.0,25,2.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Pernambuco,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,0 -100,297.0,25,6.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,301-400,7249.0,25,112.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,401-500,27293.0,25,470.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,501-600,17870.0,25,349.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,601-700,3287.0,25,81.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,701-800,306.0,25,8.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,801-900,7.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Alagoas,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,0 -100,223.0,25,5.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,301-400,5559.0,25,76.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,401-500,21406.0,25,312.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,501-600,14752.0,25,275.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,601-700,3255.0,25,75.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,701-800,586.0,25,13.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,801-900,16.0,25,1.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Sergipe,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,0 -100,1270.0,25,24.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,301-400,26472.0,25,411.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,401-500,104687.0,25,1830.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,501-600,75242.0,25,1242.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,601-700,13674.0,25,247.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,701-800,1188.0,25,19.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,801-900,26.0,25,1.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Nordeste,Bahia,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,0 -100,1430.0,25,20.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,301-400,16695.0,25,191.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,401-500,90319.0,25,1111.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,501-600,108471.0,25,1594.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,601-700,32517.0,25,598.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,701-800,3802.0,25,65.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,801-900,89.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Minas Gerais,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,0 -100,308.0,25,5.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,301-400,3270.0,25,39.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,401-500,18969.0,25,237.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,501-600,20983.0,25,258.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,601-700,5358.0,25,72.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,701-800,668.0,25,11.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,801-900,15.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Espirito Santo,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,0 -100,1641.0,25,35.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,301-400,13311.0,25,161.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,401-500,70472.0,25,954.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,501-600,77223.0,25,1080.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,601-700,19683.0,25,252.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,701-800,2484.0,25,47.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,801-900,62.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,Rio de Janeiro,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,0 -100,1799.0,25,22.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,301-400,26075.0,25,211.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,401-500,147260.0,25,1339.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,501-600,176784.0,25,1667.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,601-700,51106.0,25,489.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,701-800,7296.0,25,109.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,801-900,232.0,25,4.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sudeste,São Paulo,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,0 -100,971.0,25,8.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,301-400,8717.0,25,54.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,401-500,43020.0,25,377.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,501-600,48110.0,25,433.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,601-700,12449.0,25,164.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,701-800,1769.0,25,38.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,801-900,47.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Paraná,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,0 -100,829.0,25,3.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,301-400,3715.0,25,24.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,401-500,21591.0,25,184.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,501-600,28138.0,25,230.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,601-700,7377.0,25,86.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,701-800,769.0,25,15.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,801-900,26.0,25,1.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Santa Catarina,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,0 -100,740.0,25,18.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,301-400,7077.0,25,101.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,401-500,41835.0,25,544.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,501-600,49121.0,25,680.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,601-700,11214.0,25,199.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,701-800,1244.0,25,27.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,801-900,29.0,25,1.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Sul,Rio Grande do Sul,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,0 -100,130.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,301-400,3222.0,25,33.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,401-500,13404.0,25,142.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,501-600,11606.0,25,123.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,601-700,2705.0,25,44.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,701-800,376.0,25,3.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,801-900,7.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso do Sul,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,0 -100,425.0,25,9.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,301-400,4392.0,25,26.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,401-500,18465.0,25,225.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,501-600,15471.0,25,170.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,601-700,2956.0,25,57.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,701-800,276.0,25,5.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,801-900,3.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Mato Grosso ,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,0 -100,621.0,25,10.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,301-400,9196.0,25,65.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,401-500,41177.0,25,338.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,501-600,36370.0,25,302.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,601-700,8508.0,25,108.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,701-800,1194.0,25,12.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,801-900,46.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Goiás,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,0 -100,378.0,25,13.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,101-200,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,201-300,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,301-400,3682.0,25,51.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,401-500,17930.0,25,242.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,501-600,19678.0,25,244.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,601-700,6858.0,25,119.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,701-800,1210.0,25,23.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,801-900,37.0,25,1.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,901-1.000,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Centro-Oeste,Distrito Federal,>1.001,0.0,25,0.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,0 -100,200.0,26 - 30,16.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,201-300,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,301-400,2725.0,26 - 30,117.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,401-500,10968.0,26 - 30,589.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,501-600,8088.0,26 - 30,429.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,601-700,1118.0,26 - 30,70.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,701-800,78.0,26 - 30,3.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,801-900,1.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,901-1.000,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Rondônia,>1.001,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,0 -100,91.0,26 - 30,8.0,Ciências da Natureza e suas Tecnologias
Norte,Acre,101-200,0.0,26 - 30,0.0,Ciências da Natureza e suas Tecnologias
